Id;Label
courant institute of mathematical sciences;courant institute of mathematical sciences
university of minho;university of minho
sintef;sintef
telcordia technologies;telcordia technologies
st bonaventure university;st bonaventure university
university of exeter;university of exeter
university of montpellier;university of montpellier
technical university of hamburg;technical university of hamburg
california state university sacramento;california state university sacramento
royal holloway university of london;royal holloway university of london
electronics and telecommunications research institute;electronics and telecommunications research institute
pace university;pace university
dresden university of technology;dresden university of technology
georgia college state university;georgia college state university
rolf c hagen group;rolf c hagen group
tensilica;tensilica
lewis clark college;lewis clark college
california polytechnic state university;california polytechnic state university
max planck institute for software systems;max planck institute for software systems
united states air force academy;united states air force academy
vmware;vmware
jaypee institute of information technology;jaypee institute of information technology
university of stuttgart;university of stuttgart
defence research and development canada;defence research and development canada
el paso community college;el paso community college
fort lewis college;fort lewis college
indiana university purdue university indianapolis;indiana university purdue university indianapolis
amherst college;amherst college
russian academy of sciences;russian academy of sciences
bilkent university;bilkent university
scripps institution of oceanography;scripps institution of oceanography
wheaton college;wheaton college
nanjing university of aeronautics and astronautics;nanjing university of aeronautics and astronautics
newcastle university;newcastle university
university of california san diego;university of california san diego
nec;nec
brunel university london;brunel university london
bielefeld university;bielefeld university
ogi school of science and engineering;ogi school of science and engineering
kaist;kaist
hanyang university;hanyang university
fordham university;fordham university
university of auckland;university of auckland
universidad autonoma de san luis potosi;universidad autonoma de san luis potosi
ebay;ebay
university of california santa cruz;university of california santa cruz
monash university clayton campus;monash university clayton campus
aalto university;aalto university
chennai mathematical institute;chennai mathematical institute
zug com;zug com
stony brook university;stony brook university
boston college;boston college
research institute for mathematical sciences;research institute for mathematical sciences
university of paris;university of paris
st lawrence university;st lawrence university
university of louisiana at monroe;university of louisiana at monroe
hankuk university of foreign studies;hankuk university of foreign studies
louisiana state university;louisiana state university
osaka university;osaka university
baidu;baidu
texas state university;texas state university
the chinese university of hong kong;the chinese university of hong kong
university of geneva;university of geneva
pierre and marie curie university;pierre and marie curie university
university of macedonia;university of macedonia
muskingum university;muskingum university
sei investments company;sei investments company
mediatech institute;mediatech institute
wuhan university;wuhan university
computer systems institute;computer systems institute
institute for systems biology;institute for systems biology
polytechnic university of catalonia;polytechnic university of catalonia
infosys;infosys
western michigan university;western michigan university
irkutsk state university;irkutsk state university
university of north texas;university of north texas
university of valladolid;university of valladolid
university of vienna;university of vienna
syracuse university;syracuse university
university of nice sophia antipolis;university of nice sophia antipolis
georgia state university;georgia state university
credit suisse;credit suisse
university of denver;university of denver
fudan university;fudan university
clarkson university;clarkson university
soka gakkai international;soka gakkai international
epigenomics ag;epigenomics ag
university of east london;university of east london
universite de sherbrooke;universite de sherbrooke
university of california riverside;university of california riverside
korea university;korea university
university of stirling;university of stirling
weizmann institute of science;weizmann institute of science
hong kong baptist university;hong kong baptist university
los alamos national laboratory;los alamos national laboratory
university of minnesota duluth;university of minnesota duluth
macquarie university;macquarie university
radboud university nijmegen;radboud university nijmegen
case western reserve university;case western reserve university
university of massachusetts amherst;university of massachusetts amherst
university of delaware;university of delaware
hebrew university of jerusalem;hebrew university of jerusalem
lim college;lim college
heriot watt university;heriot watt university
universidade federal de minas gerais;universidade federal de minas gerais
tokyo institute of technology;tokyo institute of technology
university of leeds;university of leeds
university of pittsburgh;university of pittsburgh
brandeis university;brandeis university
aurora university;aurora university
tufts university;tufts university
birkbeck university of london;birkbeck university of london
university of amsterdam;university of amsterdam
german research centre for artificial intelligence;german research centre for artificial intelligence
sapienza university of rome;sapienza university of rome
state university of new york at oswego;state university of new york at oswego
ecole des mines de nantes;ecole des mines de nantes
university of grenoble;university of grenoble
university of otago;university of otago
texas christian university;texas christian university
harvey mudd college;harvey mudd college
toyota;toyota
bluespec inc;bluespec inc
cern;cern
university of the witwatersrand;university of the witwatersrand
university of texas at el paso;university of texas at el paso
laval university;laval university
inesc id;inesc id
lsi corporation;lsi corporation
freescale semiconductor;freescale semiconductor
hamilton college;hamilton college
toyota technological institute at chicago;toyota technological institute at chicago
university of arkansas;university of arkansas
advanced micro devices;advanced micro devices
iran university of science and technology;iran university of science and technology
northwest missouri state university;northwest missouri state university
national law university delhi;national law university delhi
american president lines;american president lines
university of michigan;university of michigan
university of freiburg;university of freiburg
defence science and technology organisation;defence science and technology organisation
kansas state university;kansas state university
university of notre dame;university of notre dame
cairo university;cairo university
institute of mathematics;institute of mathematics
university of north carolina system;university of north carolina system
university of southern maine;university of southern maine
chinese academy of sciences;chinese academy of sciences
university of texas at dallas;university of texas at dallas
university of bonn;university of bonn
university of maryland baltimore county;university of maryland baltimore county
national university of singapore;national university of singapore
federal university of campina grande;federal university of campina grande
university of reading;university of reading
harbin institute of technology;harbin institute of technology
western new england university;western new england university
