Id;Label
university of passau;university of passau
university of wisconsin milwaukee;university of wisconsin milwaukee
university of bordeaux;university of bordeaux
university of malaga;university of malaga
lg electronics;lg electronics
mcgill university;mcgill university
university of utah;university of utah
university of chile;university of chile
sun microsystems laboratories;sun microsystems laboratories
princeton university;princeton university
institute for advanced study;institute for advanced study
lund university;lund university
santa fe institute;santa fe institute
university of pisa;university of pisa
saint vincent college;saint vincent college
it university;it university
institute for system programming;institute for system programming
university of iceland;university of iceland
ochanomizu university;ochanomizu university
midwestern state university;midwestern state university
university of texas at arlington;university of texas at arlington
wind river systems;wind river systems
brock university;brock university
university college london;university college london
university at buffalo;university at buffalo
ben gurion university of the negev;ben gurion university of the negev
college of charleston;college of charleston
university of southampton;university of southampton
southern methodist university;southern methodist university
volvo;volvo
university of wuppertal;university of wuppertal
leiden university;leiden university
university of nantes;university of nantes
oak ridge national laboratory;oak ridge national laboratory
university of hawaii;university of hawaii
tokyo university of agriculture and technology;tokyo university of agriculture and technology
university of porto;university of porto
university of glasgow;university of glasgow
middlesex university;middlesex university
kasetsart university;kasetsart university
university of alabama;university of alabama
fraunhofer society;fraunhofer society
university of peloponnese;university of peloponnese
university of california;university of california
university of cambridge;university of cambridge
vienna university of technology;vienna university of technology
university of hasselt;university of hasselt
university of l aquila;university of l aquila
argonne national laboratory;argonne national laboratory
universite catholique de louvain;universite catholique de louvain
sarah lawrence college;sarah lawrence college
purdue university;purdue university
alcatel lucent;alcatel lucent
blekinge institute of technology;blekinge institute of technology
rockwell collins;rockwell collins
university of oxford;university of oxford
amazon com;amazon com
university of tubingen;university of tubingen
mines paristech;mines paristech
carleton university;carleton university
loyola university maryland;loyola university maryland
rensselaer polytechnic institute;rensselaer polytechnic institute
oracle corporation;oracle corporation
nicta;nicta
florida international university;florida international university
georgia institute of technology college of computing;georgia institute of technology college of computing
ohio state university;ohio state university
university of tartu;university of tartu
department of computer science university of illinois at urbana champaign;department of computer science university of illinois at urbana champaign
courant institute of mathematical sciences;courant institute of mathematical sciences
university of minho;university of minho
national taiwan ocean university;national taiwan ocean university
royal holloway university of london;royal holloway university of london
dresden university of technology;dresden university of technology
rolf c hagen group;rolf c hagen group
tensilica;tensilica
fortify software;fortify software
vmware;vmware
